phone_number,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99
A1NMU6IWZ8BEULJ,317.8918909477148,148.89732257927753,246.93481504368623,110.00423625081287,126.60108138908274,162.32953877702624,34.10493888197382,1.4479325903870004,594.1911437716486,632.5226111949083,371.9711900707546,7.481652083524814,129.3792170667999,47.64890744421321,622.3711315346306,46.9232633985603,2.3401563625206947,184.83651351188902,60.70877641884845,57.67821429234442,142.77609918589062,296.3601641460695,134.13810711243957,4.751595210435038,482.13489726822667,63.83734067244165,50.72260081352639,316.5060390459206,364.55088113802964,74.98526226402105,875.5682027444495,164.95120559223432,369.5585971656022,405.4251797933034,208.92913854034938,394.7483035182494,317.80966498612787,359.5862480564365,559.6799637514223,115.85613121038953,11.916838450735352,16.463965978826163,139.47398226694563,267.552699146531,435.06702162717767,75.34889108749556,1.0592711225931273,106.59526880514468,430.52621862333757,122.71847357777997,18.296006925418013,141.53147216119248,221.46456834233976,432.0079863583807,425.4892361968083,14.199111869770913,172.17763221774317,6.431468790710683,29.80850444801233,159.17302208363122,408.6764931103453,280.3145895689739,422.0080816162176,36.97001931862801,77.40342406644714,219.95221291380253,580.4954720632905,266.42658251271206,603.3574427617569,625.1401342640164,46.481740924213206,71.07563227064749,719.2624780669305,520.649990510693,9.115460017914307,110.54844382047804,534.950636894113,583.6326745174455,246.08094779052445,22.72362837861089,937.1314762721738,63.99840855050324,195.01260500707482,112.29793860488748,303.36607664358667,320.83706374382973,321.8008854007243,323.190848730494,151.63808006553433,5.219611338049685,233.06201258048463,298.96856544017555,1.593422315448933,479.1228633804794,227.0203886598015,124.2772403844527,385.08643436064636,500.03776190905955,13.313126714228977,168.22195430301255
VFGMTM0YN88U417,162.84609027987077,539.6642170447675,150.8207694633152,592.0350414387042,139.77655822876585,543.9618195885496,60.217930995987324,98.5130775419177,23.8449622710321,137.41197711104064,262.6252964221551,5.886188146107864,318.63016519076575,90.14265789347274,230.1856195779351,27.23914874650685,39.296992365252095,26.415924530005412,51.049021355616254,241.58733252050854,364.55000375795385,142.51447586526905,114.69841978049925,0.5796731236593378,64.71171395959907,157.9478416631771,35.79609244778118,125.94336319691037,149.10722001202836,433.0585499747526,296.7069435389685,326.75230677312,787.7992341712722,425.05443539518274,363.52087800921726,416.8850753978891,66.90128794902175,263.67120247365864,418.56155820827234,160.94095503955376,213.45841324458277,465.3239711944449,484.07526145039174,377.8329211932975,122.8242621176542,21.33331656593088,3.337348446467922,306.81742877700935,767.2535705630696,18.64179497330983,311.89012674934685,155.8883791729053,26.98318120823051,746.8033109110031,958.07659478294,18.53200461810979,810.0186105251936,1.9746278252372742,17.929477316456833,106.17817197569403,794.5217686824382,740.3582568028601,78.33679356409527,119.18791616234891,282.8292200179325,76.45684017538152,353.32314355733945,523.1973026582439,178.13436421352424,391.7423214460558,408.41465268045636,130.02089030992872,347.07648823234507,298.6758721413857,12.209608845942043,68.73143233418018,59.49359848177233,420.4019541076045,47.647952065675916,80.0308275403124,355.81052513971025,207.72942255217035,600.3914848537337,621.7692155399391,55.94601920698943,185.10014638210276,54.61956496174516,783.591797079548,176.88724815043136,1.0313193543677224,152.92094099252105,339.47399781027366,0.23806883845903792,766.0290234975664,54.83582366466653,0.11904374158540065,352.795147808423,163.43219635297598,35.38094787240435,178.66086506372937
MOD809IE6R7EYC4,248.34279058824285,38.587096637988296,304.6305502482576,583.3394982284509,96.25689292846964,228.9849915999351,56.47583830895786,110.2548640845059,512.299991733133,83.20207462670459,12.53820176450701,79.12263789741863,318.4239835033822,322.41923097443646,675.7311655761235,6.609529072097367,49.05757529440022,305.2302123083825,101.29958267265145,615.9658923927642,73.33389121307661,465.95325634706296,75.78687198738912,1.5908873469730704,65.11641507720009,188.91654101525006,5.517285064334998,81.99372040098805,34.02064226928545,183.2655054219362,624.6662930491364,295.77678510095984,661.2571433787957,463.68485710570883,637.1077534660376,61.51795614263247,174.0441173160466,203.94998195729372,77.30566683593193,714.5339254349096,639.1780535245194,198.17485091647035,572.2620495198565,494.99782357773415,351.6859069139243,205.5546597899793,4.986040438794866,285.01256439826085,169.57361523403821,99.2888145257478,253.84061552422426,103.40802659669984,166.14476355515646,555.9031784699241,382.9220908574258,372.5774295995838,753.6998174146473,7.66361363711071,12.450445730799656,115.20061990105756,616.7612422312526,747.0993000824088,246.70475655420321,148.73659362359615,108.1185045763589,91.78715632605292,340.36247003701226,107.61852455034642,133.33203289657473,102.00760467853156,275.9001949648841,55.46482144470784,585.7291977165653,396.8579504267635,39.33780274940803,26.93312096131901,446.7911407244301,36.101462100935834,264.0826441170503,6.259420594137039,233.0748427110306,112.42866041822225,535.9975414243044,383.32558608578955,317.7419413074231,237.7254639157408,40.02266164712095,796.5660190103654,244.59439567356654,17.217881703640153,349.26069910429834,423.0131255545802,1.3715766777903766,113.14145928067009,113.84594774850349,136.3215556441873,141.96316355814497,30.129049926036167,86.97401192120303,27.778220455506627
SQUD25WWUMYRMIF,494.19403740714364,484.0917202949393,300.66103026134374,411.9388493201293,146.4888038088732,386.5921802600972,70.73951661451287,22.511691919713158,277.4410000993208,302.15133633539847,433.2920483749121,158.52040306484483,239.55129118636486,199.053673308758,686.0998587179078,23.819025470610065,9.833688278085603,101.70171247475052,379.87344257002457,361.7789762065892,151.19406400257017,473.6514777019114,42.372940126946546,2.6743645448371787,446.69146336089744,11.66383658941534,6.051541208181719,7.58527862159076,280.9557057940974,391.4543382299156,805.4527424609404,38.84772732872865,56.293574269169056,42.99903425671499,511.8110399944515,450.0133818790391,83.25229250029865,270.1711130744283,245.68737786667555,518.7689463124877,265.55271861664215,400.194946410206,467.6338552657643,523.7410020973623,395.8483309282493,133.07266286463843,4.368989522252168,280.0445037185553,472.00302714288,61.4043068894069,134.542142076738,104.06235426675083,190.5899365155883,696.3136939326637,329.1282645940761,21.55758629039519,195.6331028083609,10.749639261501406,32.10698390022501,72.42020991283097,197.2582639794411,733.9582350725615,179.672744631164,119.87793168915974,164.74447852511284,151.47461520488653,449.11712540133146,77.04441854599013,843.7989631532282,343.22028545731007,312.2527019331297,82.74974007965693,17.485940711521565,688.0523122505243,15.737410127754584,52.481110689574024,568.9822467856578,525.1806624098302,179.77853884019464,112.02489170400267,867.5154066933763,13.741863334632404,812.4962265013875,1.0139122285373003,660.4237441155884,261.5469369300224,141.68363694144006,581.1629490130687,55.271057517473004,41.93219637777647,372.48495575836125,222.47810771703553,0.9229486125455673,364.4382036837542,67.8813905892104,81.28617280717083,21.194474709268945,521.8210346268799,81.73783036763736,25.185128915632024
B0CYBBXTF47JE83,2.7605308717189505,21.66623986457979,24.920685437584535,85.63304787433108,37.661965362550305,558.0409448591673,79.02219295298093,72.45823570506802,172.24300312395815,386.1544345287901,141.71102637896004,548.705520068835,354.6013726080061,70.88806473038251,464.9431849522386,20.059903312594894,64.43442384518654,269.671656223678,351.82002451850104,119.3603408093779,322.2772872140992,180.5405835599166,110.55935231245446,4.712279469967258,448.4366559042154,156.0345403755015,40.34770891289735,100.23700341796574,145.6503373383124,182.31105628463072,579.0852954573644,334.6961137233567,774.7763149133209,381.678275718825,725.5724193991001,459.29619412480184,119.50640460786374,22.90459554390369,701.8004184354637,626.8148267404263,631.499659469783,289.6273604275135,230.0909507321647,197.52941148333178,306.8656662512952,400.9446163911286,2.1426024623140734,4.313436285676161,678.7344953338226,105.65258479275637,392.5851040851842,89.12638799224864,295.94880387921467,783.3706397937531,95.1276833947611,503.1030013065124,567.5633454284308,3.5239250257571473,26.419891505269437,55.203856684842044,453.32396017889675,685.3794100757742,344.8816856364524,104.03929498195583,145.6893380574843,111.91586089591097,595.4200542306027,174.77964535295288,60.951238558095646,666.4320255939793,570.3743930388255,28.392812427366135,490.5221252670565,267.6838057331311,21.340806300944777,128.67200937406693,226.51652824814911,536.3178076868846,405.9933182879419,150.72942123537612,356.0130012892686,138.1765275962551,461.25379263643464,155.56150094105655,336.7675092525998,680.3321471420784,270.91955759074676,309.5966152432513,20.45785084482681,4.899062634942957,28.22349898539149,86.76066456070552,0.9233367776821941,558.2012443113027,80.55271956106974,177.00914495305494,195.7780684583365,222.70237212474265,113.62996883379805,6.310821784973348
HQ1AH8EJLYFT2N3,71.11793565812181,397.7915324314658,107.12210678687272,425.72707894324515,134.69709288512374,13.366566380674266,39.463292962880566,5.673776202850915,437.0253188491042,449.084623986537,83.56908691966605,448.54142284104023,284.53473477410665,294.4429363977956,674.1755649766304,7.312106904200489,33.50246326897834,54.16693495019588,112.14106800746808,6.332330273175054,64.91413937419334,198.19702646655978,160.34794619118307,3.480270654578236,302.2210137527671,167.07263142544156,29.754220378133763,361.8505446278851,36.24889908856326,85.27265123476668,927.8858937990371,151.9954318729226,529.5843791138319,274.27755601676955,778.6155686563714,132.44585780794625,81.2580170162272,8.167848224462519,85.81859881312701,29.82037912705785,203.2253195679356,147.9937233498482,520.7917817022822,405.551664177942,139.91212718855016,481.14208954375704,0.6329952140861467,178.3953565650754,507.6363831786689,129.22833474052436,99.58544779971227,105.20490462599854,352.87789369619793,316.0259042008428,157.20938799051606,110.51158067352605,411.1230381738999,10.961173749494618,10.32552979516918,180.82990420054122,800.5392168487546,161.84161503534753,140.35812323492266,146.5619195699547,155.855973771824,141.13266702807167,233.19638827279388,194.58953555057852,334.0852956575499,401.35325073240665,514.6823245139442,51.54043025589911,239.65902389758406,442.66148573945674,7.720725732801045,67.53566341014962,633.2166143425435,552.8450170516627,103.07337669045823,72.47691321046152,701.4705473439086,281.53499336668983,866.5629125755956,705.8968657081966,11.37366167404785,136.72957473533444,143.82392497739067,289.96771002944286,34.8583355177352,2.8045655958022526,112.484096175217,4.502986197898985,1.7753049833735142,394.38211687625125,115.31564647637666,277.66228880638255,440.62057644103294,319.06565754699795,34.36891637120321,22.53587867050794
SSCMQ9O7U6EWDSC,392.3882145651655,20.24875389290144,347.7664067657104,519.7214600941605,118.16661684786314,417.1568082799119,9.048188006651781,205.7120797355788,281.42669998172994,708.5759760170705,7.4772105066468395,691.441518392344,653.0090564607669,209.21653399478348,82.88700641943322,44.84026815537532,25.426163871578716,100.35545842452511,116.58406939887882,357.5784483851993,251.23695144338694,351.40194518603107,81.62930646552314,0.3659437256328941,528.1766245425907,161.69414325143794,38.75809148516964,174.06293796553817,100.26388450400633,354.82640610367633,482.07466878216024,203.9659336967865,187.4045785696627,321.0075366841057,632.4242195913955,238.31478282703299,205.98442623743156,345.5315775035829,500.19221261812424,680.59301667359,336.02820555989814,454.7705815191459,580.3947595202898,307.8751716711463,270.25666362292395,471.79541394173873,4.752450364031028,255.22475895934852,55.1667196039404,89.47938921158749,290.27161245485553,183.17616543765737,73.31855009258959,641.9487756323051,83.0840191144339,666.2414324644265,87.42330102699172,12.249071438394843,25.94370496603262,124.84448761082095,334.7515796869393,14.70838550046865,441.61719093383897,39.1790938857286,192.7323258709594,137.63094558938974,26.313683696700586,818.3653913449633,257.08424307491157,907.2621227569474,562.656011285936,58.841419497293366,183.4916242881304,189.66566429101755,14.58628570952247,39.48750992942171,298.0314956931872,169.46474173520906,313.03522055352965,119.01738663832005,677.7553313382624,361.294329274775,14.637378251807428,217.1420986174677,449.2925083574515,605.7648870219663,426.2572797447778,395.6491559612022,370.1419246502086,51.43965115709521,72.22775531864322,313.6911735816317,0.5497168873678946,859.0326137035057,224.77718781438773,145.69158062462935,260.2611732350619,227.08088607358644,58.469601599427605,99.36684433673265
XNAB4VCWSBG7YXQ,483.12386173645285,569.9180404053598,12.647583776327357,428.4224101487859,198.46076942317498,456.94508191043064,47.601573494272294,223.61194435588556,218.15613408665467,59.3423987489714,237.92368045071814,288.99959323206554,514.9745064735615,230.34159515612794,129.5480527365394,44.37204950057684,60.244453515170825,313.0322996486443,270.5979021579062,612.4299550597093,220.01268728257963,275.6766623533685,4.402266267127587,4.130026977296939,178.2225464310614,100.32703692683597,43.779624882847926,411.84695375934695,282.57850595923986,526.1459203013459,378.9584728057819,108.19121569092086,469.2889250894961,360.43945057334844,335.6516699306133,476.0660851146471,56.411369646359944,168.1351908343984,749.9683001083412,438.86133634492705,346.7032513103728,195.07086571405057,85.64690533566295,415.23791661675085,428.82347682365076,281.6493086621926,3.2794068190380488,400.1459108098925,507.52322638519183,58.884076632427856,560.6553281548111,174.95900119766318,102.38127365984897,500.6263039166735,786.495211489206,493.5082784246436,86.98883854670568,0.1654258144153835,14.476518853140366,106.22047865075562,652.2676009920679,708.9874326009389,516.6545752724282,106.56328358496327,186.32670863010662,165.35849040310904,18.65012212895039,213.85608323470285,170.5914131240843,872.3584572956596,508.1197933806519,190.35771292322931,467.14024288861157,185.75316712713226,15.812065189440252,36.4493031251507,445.56195937724834,224.19851421880264,79.68392888138015,105.45887763104737,374.138750467468,146.63319195585035,748.9219744677897,493.4211784797498,713.25314025763,615.6078929195155,284.6838258591854,344.34268740507815,104.84249689347487,13.396506945096707,109.10937053892555,38.0565960602187,0.9280908838546693,538.6274414190343,276.97979396762184,262.5460672987202,223.66391534942056,35.6579682024329,77.31032485088265,97.37251235443122
O7ULRQZ9B36TZ6I,79.9733549656975,291.5738226064906,174.79938968449665,219.1669636119883,165.71156968732322,68.53231312077841,82.3012705118045,80.73571207614978,43.95087918233016,818.406938725351,75.79837201902234,368.86795506316577,865.4315595741954,136.86319961315908,70.24233063780218,11.191587131403486,74.81827608187523,36.45005027341162,198.03934070784047,325.2575494684525,199.7444975228582,366.5833099754775,36.585538789703996,0.6219854382318128,496.64648392201445,171.53230265085517,12.831309276972352,92.16398017063605,585.526186197262,184.42645045529346,802.9249013104552,38.43493029881058,399.6366260567052,521.4166175540801,611.6638476042782,583.6501420911811,101.45774261001137,31.964209908579512,641.7820899967221,58.46173130301619,399.4044539088258,42.85345105192331,143.3453245157493,303.7767700045925,343.6482926238695,391.8802252522704,1.4394380124389379,191.11988421035335,579.0634978392534,92.9395258815584,188.23517759160373,5.870042654999607,126.51134169502593,75.1891809651189,77.71839422390308,255.8197544992615,367.9019073501195,11.194719601357946,25.490385996358892,25.785433039101918,445.2201433017405,617.997968852506,500.282988992956,122.2226197969952,288.20681665983136,183.54735549013031,553.5489674305772,815.6977911825061,158.01092066776616,169.89116843768616,409.8481466068633,77.32862612065347,509.3517458219891,517.5719660924293,28.461628508845056,50.95318149235256,578.8273931467802,208.07706897982476,365.0572360390313,104.55553198489217,69.57104474499008,199.50777696723623,398.92341227633364,319.11365840759714,684.2301871943474,467.1734741744404,299.60251916719824,773.6426516307678,516.5789662621718,50.16131865325671,229.91543801536875,340.52863474839484,0.6011244343032118,483.2335952187507,48.37165807542608,306.3447702830478,106.99282108759043,602.6717813027178,27.294986517757067,95.89894524170153
SUBIQN01D2OEW74,336.4295977149412,371.57481001591015,338.09378281980895,71.7842782486104,121.74456168408561,5.9172713568672215,36.448834928536,128.31465237665398,489.43836019076525,296.2077631993472,369.075689260391,370.55446844507065,166.47438818212987,156.76143783119417,875.8997504737055,8.445489686778036,60.5450107611691,120.82859223591532,235.30010853645086,280.0468364673165,355.14245822010446,101.2012549617069,56.53219957395895,1.6645792916861668,5.342113210583424,162.74874299187329,44.78517683865174,376.3584865212404,202.69061296533732,455.53886939852123,487.5168114518189,207.64169475411322,526.9192953523964,26.09423977392431,360.8266042292717,534.1185699611011,63.73375910195103,238.60116041577228,771.9273658954351,212.58641060168006,42.88224523396553,295.93458893895775,460.15822007235096,2.5836132782200036,34.49540956249184,252.35653429103417,1.5201307599526719,366.01458999095206,210.94003288620078,44.98843329318867,401.0853783520405,87.86428249540748,231.43961140049447,759.7017345883608,44.41484808209521,243.95959002095663,510.2846942362732,11.559177574506505,17.91137310349469,85.67153767961867,656.7406312043613,651.0534221445492,74.5576722038505,142.5273629861346,9.896763856086126,83.14629530819543,542.7188264507465,641.6492026935005,850.9851384869536,378.0667823622726,892.6317189245748,134.22583469144115,807.8397875372183,224.54773697337055,13.91019423872719,115.70808235508129,299.762786055687,377.56986273337856,504.0706095947067,35.68263443167384,784.7006790931349,96.31151027274214,644.4433225362309,296.6584029519359,506.4945431542005,384.10341774451774,162.66313999873492,917.3648066358563,539.2999800804154,26.718537426288997,419.46387125172936,242.7539865391355,1.440794239473971,760.3778315429015,203.89672692020622,107.24805080018928,124.38434051112563,586.8001134776933,61.409701518544864,42.09170136350833
